SKU,"Stock Quantity"
6692658_5531,9998
6692658_5532,9999
6692658_5533,9999
6692658_5534,9999
6692658_5535,9999
6692658_5536,9999
6692658_5537,9999
6692658_5594,9999
6692658_5595,9999
6692658_5596,9999
6692658_5597,9999
6692658_5598,9999
6692658_5599,9998
6692658_5600,9999
6692658_5601,9999
6692658_5586,9999
6692658_5587,9999
6692658_5588,9999
6692658_5589,9999
6692658_5590,9999
6692658_5562,9999
6692658_5563,9999
6692658_5564,9999
6692658_5565,9999
6692658_5566,9999
6692658_12989,9999
6692658_12990,9999
6692658_12991,9999
6692658_12992,9999
6692658_12993,9999
6692658_12994,9999
6692658_12995,9999
6692658_12996,9999
8202659_9526,9999
8202659_4011,9999
8202659_4012,9999
8202659_4013,9999
8202659_4014,9999
8202659_4015,9999
7976919_9526,9999
7976919_4011,9999
7976919_4012,9998
7976919_4013,9998
7976919_4014,9999
7976919_4015,9999
7098741_4031,9999
7098741_4032,9995
7098741_4033,9998
7098741_4034,9998
7098741_4035,9999
7098741_4016,9999
7098741_4017,9999
7098741_4018,9998
7098741_4019,9999
7098741_4020,9998
7098741_9527,9999
7098741_4111,9999
7098741_4112,9998
7098741_4113,9999
7098741_4114,9999
7098741_4115,9999
7098741_9546,9999
7098741_8440,9999
7098741_8441,9999
7098741_8442,9998
7098741_8443,9998
7098741_8444,9999
8178024_5530,9999
8178024_5531,9999
8178024_5532,9999
8178024_5533,9999
8178024_5534,9999
8178024_5535,9999
8178024_5536,9999
8178024_5537,9999
8178024_5594,9999
8178024_5595,9999
8178024_5596,9999
8178024_5597,9998
8178024_5598,9999
8178024_5599,9999
8178024_5600,9999
8178024_5601,9999
8178024_5586,9999
8178024_5587,9999
8178024_5588,9999
8178024_5589,9999
8178024_5590,9999
8178024_5562,9999
8178024_5563,9999
8178024_5564,9999
8178024_5565,9999
8178024_5566,9999
8178024_12989,9999
8178024_12990,9999
8178024_12991,9999
8178024_12992,9999
8178024_12993,9999
8178024_12994,9999
8178024_12995,9999
8178024_12996,9999
5576231_9526,9998
5576231_4011,9999
5576231_4012,9999
5576231_4013,9997
5576231_4014,9998
5576231_4015,9999
1354861_9527,9999
1354861_4016,9999
1354861_4017,9999
1354861_4018,9999
1354861_4019,9999
1354861_4020,9999
1354861_9546,9999
1354861_4111,9999
1354861_4112,9999
1354861_4113,9999
1354861_4114,9999
1354861_4115,9998
1354861_8440,9999
1354861_8441,9999
1354861_8442,9999
1354861_8443,9999
1354861_8444,9999
1354861_4031,9999
1354861_4032,9999
1354861_4033,9998
1354861_4034,9999
1354861_4035,9999
W-TTOP-DMTHD-S-OLI,10
W-TTOP-DMTHD-M-OLI,9
W-TTOP-DMTHD-L-OLI,6
W-TTOP-DMTHD-S-GRY,0
W-TTOP-DMTHD-M-GRY,0
W-TTOP-DMTHD-L-GRY,4
W-TTOP-DMTHD-S-BRW,9
W-TTOP-DMTHD-M-BRW,8
W-TTOP-DMTHD-L-BRW,8
W-TTOP-DMTHD-S-BLC,2
W-TTOP-DMTHD-M-BLC,0
W-TTOP-DMTHD-L-BLC,0
W-TTOP-DMTHD-S-ABE,4
W-TTOP-DMTHD-M-ABE,1
W-TTOP-DMTHD-L-ABE,0
4806792871997,3
4806792871997,4
4806792839229,2
4806792839229,0
4806792970301,3
4806792970301,8
W-TSHT-DMTHD-S-BLC,0
W-TSHT-DMTHD-S-GRY,2
W-TSHT-DMTHD-S-OLI,5
W-TSHT-DMTHD-S-BRW,5
1082296581,3
W-TSHT-DMTHD-M-BLC,5
W-TSHT-DMTHD-M-GRY,0
W-TSHT-DMTHD-M-OLI,6
W-TSHT-DMTHD-M-BRW,12
1082296581,0
W-TSHT-DMTHD-S-ABE,3
W-TSHT-DMTHD-M-ABE,0
W-PDRS-DMTHD-O-BRW,1
4812918030397,0
4812918030397,0
4812918030397,0
4812918095933,0
4812918095933,0
4812918095933,0
4812917997629,0
4812917997629,0
4812917997629,0
W-DRSS-DMTHD-S-BLC,0
W-DRSS-DMTHD-S-GRY,0
W-DRSS-DMTHD-S-OLI,0
W-DRSS-DMTHD-S-BRW,0
2629373765,0
W-DRSS-DMTHD-M-BLC,0
W-DRSS-DMTHD-M-GRY,0
W-DRSS-DMTHD-M-OLI,0
W-DRSS-DMTHD-M-BRW,0
2629373765,0
W-DRSS-DMTHD-L-BLC,0
W-DRSS-DMTHD-L-GRY,0
W-DRSS-DMTHD-L-OLI,0
W-DRSS-DMTHD-L-BRW,0
2629373765,0
W-DRSS-DMTHD-S-ABE,0
W-DRSS-DMTHD-M-ABE,0
W-DRSS-DMTHD-L-ABE,0
7739940_5530,9999
7739940_5531,9999
7739940_5532,9998
7739940_5533,9999
7739940_5534,9999
7739940_5535,9999
7739940_5536,9999
7739940_5537,9999
7739940_5594,9999
7739940_5595,9999
7739940_5596,9998
7739940_5597,9999
7739940_5598,9999
7739940_5599,9999
7739940_5600,9999
7739940_5601,9999
7739940_5586,9999
7739940_5587,9999
7739940_5588,9999
7739940_5589,9998
7739940_5590,9999
7739940_5562,9999
7739940_5563,9998
7739940_5564,9999
7739940_5565,9999
7739940_5566,9999
7739940_12989,9999
7739940_12990,9999
7739940_12991,9999
7739940_12992,9998
7739940_12993,9999
7739940_12994,9999
7739940_12995,9999
7739940_12996,9999
DMTHD-TPSTR-UV-M,4
DMTHD-TPSTR-UV-L,4
M-TSHT-DMTHD-M-OLI,14
M-TSHT-DMTHD-M-BRW,6
M-TSHT-DMTHD-M-ABE,0
M-TSHT-DMTHD-L-OLI,2
M-TSHT-DMTHD-L-BRW,0
M-TSHT-DMTHD-L-ABE,0
M-TSHT-DMTHD-XL-OLI,0
M-TSHT-DMTHD-XL-BRW,2
M-TSHT-DMTHD-XL-ABE,0
8833417_9526,9999
8833417_4011,9999
8833417_4012,9999
8833417_4013,9999
8833417_4014,9999
8833417_4015,9999
9220860_9527,9999
9220860_4016,9999
9220860_4017,9995
9220860_4018,9998
9220860_4019,9997
9220860_4020,9999
9220860_9546,9999
9220860_4111,9999
9220860_4112,9996
9220860_4113,9998
9220860_4114,9998
9220860_4115,9999
9220860_8440,9999
9220860_8441,9999
9220860_8442,9999
9220860_8443,9999
9220860_8444,9999
9220860_4031,9999
9220860_4032,9999
9220860_4033,9999
9220860_4034,9998
9220860_4035,9999
M-TSHT-DMT-S-GRY,0
M-TSHT-DMT-M-GRY,12
M-TSHT-DMT-L-GRY,0
M-TSHT-DMT-XL-GRY,0
M-TSHT-DMT-XXL-GRY,0
M-TSHT-DMT-S-BLC,0
M-TSHT-DMT-M-BLC,29
M-TSHT-DMT-L-BLC,20
M-TSHT-DMT-XL-BLC,0
M-TSHT-DMT-XXL-BLC,0
,0
4820935704637,0
,0
9340937552,0
9295351952,0
7821467,0
10,8
5,1
A-BUFF-DMTHD-O-BLC,0
9340931408,0
9340931408,0
9340931408,0
9340931408,0
8590965_12123,0
8590965_12124,0
8590965_12125,0
8590965_12126,0
8590965_12127,0
8590965_12128,9999
8590965_12129,9997
8590965_12130,9999
8590965_12131,9999
8590965_12132,9999
6268491_12108,9999
6268491_12109,9999
6268491_12110,9999
6268491_12111,9999
6268491_12112,9999
6268491_12103,9999
6268491_12104,9999
6268491_12105,9999
6268491_12106,9999
6268491_12107,9999
9288064_5530,9999
9288064_5531,9999
9288064_5532,9999
9288064_5533,9999
9288064_5534,9999
9288064_5535,9999
9288064_5536,9999
9288064_5537,9999
9288064_5594,9999
9288064_5595,9999
9288064_5596,9999
9288064_5597,9999
9288064_5598,9999
9288064_5599,9999
9288064_5600,9999
9288064_5601,9999
9288064_5586,9999
9288064_5587,9999
9288064_5588,9999
9288064_5589,9999
9288064_5590,9999
9288064_5562,9999
9288064_5563,9999
9288064_5564,9999
9288064_5565,9999
9288064_5566,9999
9288064_12989,9999
9288064_12990,9999
9288064_12991,9999
9288064_12992,9999
9288064_12993,9999
9288064_12994,9999
9288064_12995,9999
9288064_12996,9999
4877171687485,0
4877171687485,0
4877171687485,0
4877171687485,0
4877171687485,0
4877171687485,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
4877171851325,0
8226280_9526,9999
8226280_4011,9999
8226280_4012,9999
8226280_4013,9998
8226280_4014,9999
8226280_4015,9999
7550222_4016,9999
7550222_4017,9999
7550222_4018,9999
7550222_4019,9999
7550222_4020,9998
7550222_9527,9999
7550222_4111,9999
7550222_4112,9999
7550222_4113,9999
7550222_4114,9999
7550222_4115,9999
7550222_9546,9999
7550222_8440,9999
7550222_8441,9999
7550222_8442,9999
7550222_8443,9998
7550222_8444,9999
7550222_4031,9999
7550222_4032,9999
7550222_4033,9999
7550222_4034,9999
7550222_4035,9999
A-PIN-DARBH-30x32,-1
4807087292477,2
4807087292477,0
4807087292477,1
4807087521853,2
4807087521853,1
4807087521853,1
4807085817917,2
4807085817917,2
4807085817917,0
W-TTOP-DLAT-S-BLC,0
W-TTOP-DLAT-S-GRY,2
W-TTOP-DLAT-S-OLI,4
W-TTOP-DLAT-S-BRW,4
6172458757,1
W-TTOP-DLAT-M-BLC,0
W-TTOP-DLAT-M-GRY,2
W-TTOP-DLAT-M-OLI,0
W-TTOP-DLAT-M-BRW,4
6172458757,0
W-TTOP-DLAT-L-BLC,0
W-TTOP-DLAT-L-GRY,2
W-TTOP-DLAT-L-OLI,0
W-TTOP-DLAT-L-BRW,0
6172458757,1
W-TTOP-DLAT-S-ABE,1
W-TTOP-DLAT-M-ABE,0
W-TTOP-DLAT-L-ABE,1
4813465255997,0
4812950044733,3
W-PDRS-DLAT-O-BLC,3
W-PDRS-DLAT-O-GRY,0
W-PDRS-DLAT-O-OLI,0
W-PDRS-DLAT-O-BRW,5
W-PDRS-DLAT-O-ABE,0
4812915671101,1
4812915671101,1
4812915671101,1
4812915769405,2
4812915769405,1
4812915769405,2
4812915441725,1
4812915441725,3
4812915441725,3
W-DRSS-DLAT-S-BLC,0
W-DRSS-DLAT-S-GRY,0
W-DRSS-DLAT-S-OLI,0
W-DRSS-DLAT-S-BRW,0
6172459909,0
W-DRSS-DLAT-M-BLC,0
W-DRSS-DLAT-M-GRY,0
W-DRSS-DLAT-M-OLI,0
W-DRSS-DLAT-M-BRW,0
6172459909,0
W-DRSS-DLAT-L-BLC,0
W-DRSS-DLAT-L-GRY,0
W-DRSS-DLAT-L-OLI,0
W-DRSS-DLAT-L-BRW,0
6172459909,1
W-DRSS-DLAT-S-ABE,0
W-DRSS-DLAT-M-ABE,0
W-DRSS-DLAT-L-ABE,0
6832524_5530,9999
6832524_5531,9999
6832524_5532,9999
6832524_5533,9999
6832524_5534,9999
6832524_5535,9999
6832524_5536,9999
6832524_5537,9999
6832524_5594,9999
6832524_5595,9999
6832524_5596,9999
6832524_5597,9999
6832524_5598,9999
6832524_5599,9999
6832524_5600,9999
6832524_5601,9999
6832524_5586,9999
6832524_5587,9999
6832524_5588,9999
6832524_5589,9999
6832524_5590,9999
6832524_5562,9999
6832524_5563,9999
6832524_5564,9999
6832524_5565,9999
6832524_5566,9999
6832524_12989,9999
6832524_12990,9999
6832524_12991,9998
6832524_12992,9999
6832524_12993,9999
6832524_12994,9999
6832524_12995,9999
6832524_12996,9999
4623299_9526,9999
4623299_4011,9999
4623299_4012,9999
4623299_4013,9999
4623299_4014,9999
4623299_4015,9999
6277062_9527,9997
6277062_4016,9998
6277062_4017,9999
6277062_4018,9998
6277062_4019,9999
6277062_4020,9999
6277062_9546,9999
6277062_4111,9999
6277062_4112,9999
6277062_4113,9999
6277062_4114,9999
6277062_4115,9999
6277062_8440,9999
6277062_8441,9999
6277062_8442,9999
6277062_8443,9997
6277062_8444,9999
6277062_4031,9999
6277062_4032,9998
6277062_4033,9999
6277062_4034,9997
6277062_4035,9999
M-TSHT-DLAT-S-BLC,0
M-TSHT-DLAT-M-BLC,8
M-TSHT-DLAT-L-BLC,17
M-TSHT-DLAT-XL-BLC,9
M-TSHT-DLAT-XXL-BLC,0
M-JHOD-DLAT-M-BLC,0
M-JHOD-DLAT-L-BLC,0
M-JHOD-DLAT-XL-BLC,0
6287654_5530,9999
6287654_5531,9999
6287654_5532,9999
6287654_5533,9999
6287654_5534,9999
6287654_5535,9999
6287654_5536,9999
6287654_5537,9999
6287654_5594,9999
6287654_5595,9999
6287654_5596,9999
6287654_5597,9999
6287654_5598,9999
6287654_5599,9999
6287654_5600,9999
6287654_5601,9999
6287654_5586,9999
6287654_5587,9999
6287654_5588,9999
6287654_5589,9999
6287654_5590,9999
6287654_5562,9999
6287654_5563,9999
6287654_5564,9999
6287654_5565,9999
6287654_5566,9999
6287654_12989,9999
6287654_12990,9999
6287654_12991,9999
6287654_12992,9999
6287654_12993,9999
6287654_12994,9999
6287654_12995,9999
6287654_12996,9999
9865855_9526,9999
9865855_4011,9999
9865855_4012,9999
9865855_4013,9999
9865855_4014,9999
9865855_4015,9999
5072260_9527,9999
5072260_4016,9999
5072260_4017,9999
5072260_4018,9998
5072260_4019,9999
5072260_4020,9999
5072260_9546,9999
5072260_4111,9999
5072260_4112,9998
5072260_4113,9999
5072260_4114,9998
5072260_4115,9999
5072260_8440,9999
5072260_8441,9999
5072260_8442,9999
5072260_8443,9999
5072260_8444,9999
5072260_4031,9999
5072260_4032,9999
5072260_4033,9999
5072260_4034,9999
5072260_4035,9999
A-PIN-DLAT-38X26,10
4917080_12123,0
4917080_12124,0
4917080_12125,0
4917080_12126,0
4917080_12127,0
4917080_12108,9999
4917080_12109,9999
4917080_12110,9999
4917080_12111,9999
4917080_12112,9999
4917080_12103,9999
4917080_12104,9999
4917080_12105,9999
4917080_12106,9999
4917080_12107,9999
4437854_5530,9999
4437854_5531,9999
4437854_5532,9999
4437854_5533,9999
4437854_5534,9998
4437854_5535,9999
4437854_5536,9999
4437854_5537,9999
4437854_12989,9999
4437854_12990,9999
4437854_12991,9999
4437854_12992,9999
4437854_12993,9999
4437854_12994,9999
4437854_12995,9999
4437854_12996,9999
4437854_5586,9999
4437854_5587,9999
4437854_5588,9999
4437854_5589,9999
4437854_5590,9999
4437854_5591,9999
4437854_5562,9999
4437854_5563,9999
4437854_5564,9999
4437854_5565,9999
4437854_5566,9999
4437854_5567,9999
4437854_5594,9999
4437854_5595,9999
4437854_5596,9999
4437854_5597,9999
4437854_5598,9999
4437854_5599,9999
4437854_5600,9999
4437854_5601,9999
4923464_5594,9999
4923464_5595,9996
4923464_5596,9999
4923464_5597,9999
4923464_5598,9999
4923464_5599,9999
4923464_5600,9999
4923464_5601,9999
4923464_5530,9999
4923464_5531,9999
4923464_5532,9999
4923464_5533,9999
4923464_5534,9999
4923464_5535,9999
4923464_5536,9999
4923464_5537,9999
4923464_5586,9999
4923464_5587,9999
4923464_5588,9998
4923464_5589,9999
4923464_5590,9999
4923464_5591,9999
4923464_12989,9999
4923464_12990,9999
4923464_12991,9999
4923464_12992,9999
4923464_12993,9999
4923464_12994,9999
4923464_12995,9999
4923464_12996,9999
4923464_5562,9999
4923464_5563,9999
4923464_5564,9999
4923464_5565,9999
4923464_5566,9999
4923464_5567,9999
4684701_12108,9999
4684701_12103,9998
4684701_12123,0
4684701_12109,9999
4684701_12104,9999
4684701_12124,0
4684701_12110,9999
4684701_12105,9999
4684701_12125,0
4684701_12111,9999
4684701_12106,9999
4684701_12126,0
4684701_12112,9999
4684701_12107,9999
4684701_12127,0
3817036_9546,9999
3817036_4111,9999
3817036_4112,9999
3817036_4113,9999
3817036_4114,9999
3817036_4115,9999
3817036_12874,9999
3817036_12875,9999
3817036_12873,9999
3817036_9527,9999
3817036_4016,9999
3817036_4017,9999
3817036_4018,9999
3817036_4019,9999
3817036_4020,9999
3817036_5295,9999
3817036_5310,9999
3817036_12871,9999
3817036_4031,9999
3817036_4032,9999
3817036_4033,9999
3817036_4034,9999
3817036_4035,9999
3817036_5297,9999
3817036_5312,9999
3817036_8451,9999
3817036_8452,9999
3817036_8453,9999
3817036_8454,9999
3817036_8455,9999
3817036_8456,9999
3817036_8457,9999
3817036_4046,9999
3817036_4047,9999
3817036_4048,9999
3817036_4049,9999
3817036_4050,9999
7257176_9515,9998
7257176_11077,9999
9262215_9527,9999
9262215_9546,9999
9262215_4031,9999
9262215_8451,9999
9262215_4016,9998
9262215_4111,9999
9262215_4046,9999
9262215_4017,9998
9262215_4032,9999
9262215_8452,9999
9262215_4047,9999
9262215_4112,9999
9262215_4048,9999
9262215_4033,9999
9262215_8453,9999
9262215_4018,9999
9262215_4113,9998
9262215_8454,9999
9262215_4034,9999
9262215_4049,9998
9262215_4019,9999
9262215_4114,9999
9262215_4020,9999
9262215_4035,9999
9262215_4115,9999
9262215_8455,9999
9262215_4050,9999
9262215_5297,9999
9262215_5295,9999
9262215_12874,9999
9262215_8456,9999
9262215_5310,9999
9262215_8457,9999
9262215_12875,9999
9262215_5312,9999
9262215_12871,9999
9262215_12873,9999
7971920_5530,9999
7971920_5586,9999
7971920_12989,9999
7971920_5562,9999
7971920_5594,9999
7971920_12990,9999
7971920_5563,9999
7971920_5595,9999
7971920_5531,9999
7971920_5587,9999
7971920_12991,9999
7971920_5564,9999
7971920_5588,9999
7971920_5532,9999
7971920_5596,9999
7971920_5597,9999
7971920_5589,9999
7971920_12992,9999
7971920_5533,9999
7971920_5565,9999
7971920_5534,9999
7971920_5598,9999
7971920_5590,9999
7971920_12993,9999
7971920_5566,9999
7971920_5599,9999
7971920_12994,9999
7971920_5535,9999
7971920_5567,9999
7971920_5591,9999
7971920_5600,9999
7971920_5536,9999
7971920_12995,9999
7971920_5537,9999
7971920_5601,9999
7971920_12996,9999
9779235_12108,9999
9779235_12103,9999
9779235_12123,0
9779235_12109,9999
9779235_12104,9999
9779235_12124,0
9779235_12110,9999
9779235_12105,9999
9779235_12125,0
9779235_12111,9999
9779235_12106,9999
9779235_12126,0
9779235_12112,9999
9779235_12107,9999
9779235_12127,0
6186781_9527,9999
6186781_9546,9999
6186781_4031,9999
6186781_8451,9999
6186781_4016,9999
6186781_4111,9999
6186781_4046,9999
6186781_4017,9999
6186781_4032,9999
6186781_8452,9999
6186781_4047,9999
6186781_4112,9999
6186781_4048,9999
6186781_4033,9999
6186781_8453,9999
6186781_4018,9999
6186781_4113,9999
6186781_8454,9999
6186781_4034,9999
6186781_4049,9999
6186781_4019,9999
6186781_4114,9999
6186781_4020,9999
6186781_4035,9999
6186781_4115,9999
6186781_8455,9999
6186781_4050,9999
6186781_5297,9999
6186781_5295,9999
6186781_12874,9999
6186781_8456,9999
6186781_5310,9999
6186781_8457,9999
6186781_12875,9999
6186781_5312,9999
6186781_12871,9999
6186781_12873,9999
4587429_5530,9999
4587429_5586,9999
4587429_12989,9999
4587429_5562,9998
4587429_5594,9998
4587429_12990,9999
4587429_5563,9999
4587429_5595,9999
4587429_5531,9998
4587429_5587,9999
4587429_12991,9999
4587429_5564,9999
4587429_5588,9999
4587429_5532,9999
4587429_5596,9999
4587429_5597,9999
4587429_5589,9999
4587429_12992,9999
4587429_5533,9999
4587429_5565,9999
4587429_5534,9999
4587429_5598,9999
4587429_5590,9999
4587429_12993,9999
4587429_5566,9999
4587429_5599,9999
4587429_12994,9999
4587429_5535,9999
4587429_5567,9999
4587429_5591,9999
4587429_5600,9999
4587429_5536,9999
4587429_12995,9999
4587429_5537,9999
4587429_5601,9999
4587429_12996,9999
9701563_9527,9999
9701563_9546,9999
9701563_4031,9998
9701563_8451,9998
9701563_4016,9999
9701563_4111,9999
9701563_4046,9999
9701563_4017,9999
9701563_4032,9999
9701563_8452,9998
9701563_4047,9999
9701563_4112,9998
9701563_4048,9999
9701563_4033,9995
9701563_8453,9998
9701563_4018,9998
9701563_4113,9997
9701563_8454,9998
9701563_4034,9999
9701563_4049,9999
9701563_4019,9999
9701563_4114,9999
9701563_4020,9999
9701563_4035,9999
9701563_4115,9999
9701563_8455,9998
9701563_4050,9999
9701563_5297,9999
9701563_5295,9999
9701563_12874,9999
9701563_8456,9999
9701563_5310,9999
9701563_8457,9999
9701563_12875,9999
9701563_5312,9999
9701563_12871,9999
9701563_12873,9999
3551331_12108,9999
3551331_12103,9999
3551331_12123,0
3551331_12109,9999
3551331_12104,9999
3551331_12124,0
3551331_12110,9999
3551331_12105,9999
3551331_12125,0
3551331_12111,9999
3551331_12106,9999
3551331_12126,0
3551331_12112,9999
3551331_12107,9999
3551331_12127,0
,10
8509800_5530,9999
8509800_5531,9999
8509800_5532,9999
8509800_5533,9999
8509800_5534,9999
8509800_5535,9999
8509800_5536,9999
8509800_5537,9999
8509800_5594,9999
8509800_5595,9999
8509800_5596,9999
8509800_5597,9999
8509800_5598,9999
8509800_5599,9999
8509800_5600,9999
8509800_5601,9999
8509800_5586,9999
8509800_5587,9999
8509800_5588,9999
8509800_5589,9999
8509800_5590,9999
8509800_5562,9999
8509800_5563,9999
8509800_5564,9999
8509800_5565,9999
8509800_5566,9999
8509800_12989,9999
8509800_12990,9999
8509800_12991,9999
8509800_12992,9999
8509800_12993,9999
8509800_12994,9999
8509800_12995,9999
8509800_12996,9999
8029833_9526,9999
8029833_4011,9998
8029833_4012,9999
8029833_4013,9999
8029833_4014,9997
8029833_4015,9999
8027490_4031,9999
8027490_4032,9999
8027490_4033,9998
8027490_4034,9999
8027490_4035,9999
8027490_4016,9999
8027490_4017,9998
8027490_4018,9998
8027490_4019,9999
8027490_4020,9999
8027490_9527,9999
8027490_4111,9999
8027490_4112,9999
8027490_4113,9999
8027490_4114,9999
8027490_4115,9999
8027490_9546,9999
8027490_8440,9999
8027490_8441,9999
8027490_8442,9999
8027490_8443,9999
8027490_8444,9998
A-PIN-CHLLY-50x40,12
W-VTOP-CHANG-S-PRL,10
W-VTOP-CHANG-M-PRL,6
W-VTOP-CHANG-L-PRL,8
W-VTOP-CHANG-S-KHK,10
W-VTOP-CHANG-M-KHK,4
W-VTOP-CHANG-L-KHK,10
W-VTOP-CHANG-S-BLC,6
W-VTOP-CHANG-M-BLC,6
W-VTOP-CHANG-L-BLC,10
4806689685565,6
4806689685565,3
4806689685565,5
4806690078781,2
4806690078781,4
4806690078781,2
W-LOOSE-TSHT-CHANG-S-BLC,1
W-LOOSE-TSHT-CHANG-S-PRL,3
W-LOOSE-TSHT-CHANG-S-KHK,0
W-LOOSE-TSHT-CHANG-M-BLC,0
W-LOOSE-TSHT-CHANG-M-PRL,2
W-LOOSE-TSHT-CHANG-M-KHK,1
W-LOOSE-TSHT-CHANG-L-BLC,0
W-LOOSE-TSHT-CHANG-L-PRL,2
W-LOOSE-TSHT-CHANG-L-KHK,0
1148342_5530,9999
1148342_5531,9999
1148342_5532,9999
1148342_5533,9999
1148342_5534,9999
1148342_5535,9999
1148342_5536,9999
1148342_5537,9999
1148342_5594,9999
1148342_5595,9999
1148342_5596,9998
1148342_5597,9998
1148342_5598,9999
1148342_5599,9999
1148342_5600,9999
1148342_5601,9999
1148342_5586,9999
1148342_5587,9999
1148342_5588,9999
1148342_5589,9999
1148342_5590,9999
1148342_5562,9999
1148342_5563,9999
1148342_5564,9999
1148342_5565,9999
1148342_5566,9999
1148342_12989,9999
1148342_12990,9999
1148342_12991,9999
1148342_12992,9999
1148342_12993,9999
1148342_12994,9999
1148342_12995,9999
1148342_12996,9999
4805796855869,2
4805796855869,7
4805796855869,2
4805796823101,3
4805796823101,4
4805796823101,2
M-SLVR-CHANG-M-BLC,0
M-SLVR-CHANG-M-GRY,1
M-SLVR-CHANG-M-OLI,1
M-SLVR-CHANG-L-BLC,3
M-SLVR-CHANG-L-GRY,0
M-SLVR-CHANG-L-OLI,3
M-SLVR-CHANG-XL-BLC,0
M-SLVR-CHANG-XL-GRY,2
M-SLVR-CHANG-XL-OLI,0
M-TSHT-CHANG-S-OLI,2
M-TSHT-CHANG-M-OLI,8
M-TSHT-CHANG-L-OLI,5
M-TSHT-CHANG-XL-OLI,1
M-TSHT-CHANG-XXL-OLI,2
2229956_9526,9999
2229956_4011,9999
2229956_4012,9998
2229956_4013,9999
2229956_4014,9999
2229956_4015,9999
8446205_4016,9999
8446205_4017,9997
8446205_4018,9998
8446205_4019,9998
8446205_4020,9999
8446205_9527,9999
8446205_4031,9999
8446205_4032,9999
8446205_4033,9999
8446205_4034,9999
8446205_4035,9999
8446205_4111,9999
8446205_4112,9998
8446205_4113,9999
8446205_4114,9999
8446205_4115,9999
8446205_9546,9999
8446205_8440,9999
8446205_8441,9999
8446205_8442,9999
8446205_8443,9999
8446205_8444,9999
M-TSHT-CHANG-S-GRY,0
M-TSHT-CHANG-M-GRY,1
M-TSHT-CHANG-L-GRY,4
M-TSHT-CHANG-XL-GRY,6
M-TSHT-CHANG-XXL-GREY,0
M-TSHT-CHANG-S-BLC,0
M-TSHT-CHANG-M-BLC,11
M-TSHT-CHANG-L-BLC,11
M-TSHT-CHANG-XL-BLC,10
M-TSHT-CHANG-XXL-BLC,0
M-JHOD-CHANG-M-STE,0
M-JHOD-CHANG-L-STE,0
M-JHOD-CHANG-XL-STE,0
M-JHOD-CHANG-M-KHK,0
M-JHOD-CHANG-L-KHK,0
M-JHOD-CHANG-XL-KHK,0
M-JHOD-CHANG-M-BLC,0
M-JHOD-CHANG-L-BLC,0
M-JHOD-CHANG-XL-BLC,0
A-PIN-CHANGO-38x38,40
A-DRWB-CHNG-O-BLC,8
4806900875325,3
4806900875325,0
4806900875325,0
4806900875325,0
4806900482109,5
4806900482109,0
4806900482109,0
4806900482109,0
W-TSHT-DMTHD-CHANG-S-BLC,0
W-TSHT-DMTHD-CHANG-M-BLC,0
W-TSHT-DMTHD-CHANG-L-BLC,0
W-TSHT-DMTHD-CHANG-XL-BLC,0
W-TSHT-DMTHD-CHANG-S-GRY,5
W-TSHT-DMTHD-CHANG-M-GRY,0
W-TSHT-DMTHD-CHANG-L-GRY,0
W-TSHT-DMTHD-CHANG-XL-GRY,0
W-TSHT-DMTHD-CHANG-S-OLI,0
W-TSHT-DMTHD-CHANG-M-OLI,0
W-TSHT-DMTHD-CHANG-L-OLI,0
W-TSHT-DMTHD-CHANG-XL-OLI,0
W-TSHT-DMTHD-CHANG-S-BRW,7
W-TSHT-DMTHD-CHANG-M-BRW,0
W-TSHT-DMTHD-CHANG-L-BRW,0
W-TSHT-DMTHD-CHANG-XL-BRW,0
W-TSHT-DMTHD-CHANG-S-DBL,0
W-TSHT-DMTHD-CHANG-M-DBL,0
W-TSHT-DMTHD-CHANG-L-DBL,0
W-TSHT-DMTHD-CHANG-XL-DBL,0
W-TSHT-DMTHD-CHANG-S-ABE,0
W-TSHT-DMTHD-CHANG-M-ABE,0
W-TSHT-DMTHD-CHANG-L-ABE,0
W-TSHT-DMTHD-CHANG-XL-ABE,0
,0
4820933181501,4
,0
,0
9096446_12128,9999
9096446_12129,9999
9096446_12130,9999
9096446_12131,9999
9096446_12132,9999
9096446_12123,0
9096446_12124,0
9096446_12125,0
9096446_12126,0
9096446_12127,0
4790202_12108,9999
4790202_12109,9999
4790202_12110,9999
4790202_12111,9999
4790202_12112,9998
4790202_12103,9999
4790202_12104,9999
4790202_12105,9999
4790202_12106,9999
4790202_12107,9999
2871732_9526,9999
2871732_4011,9999
2871732_4012,9998
2871732_4013,9997
2871732_4014,9999
2871732_4015,9999
1362866_9527,9999
1362866_4016,9999
1362866_4017,9997
1362866_4018,9997
1362866_4019,9998
1362866_4020,9998
1362866_9546,9999
